Source Port,Fwd Packet Length Max,Total Length of Fwd Packets,Flow Bytes/s,Init_Win_bytes_forward,Destination Port,Protocol,Flow Duration,Fwd Packet Length Std,Flow Packets/s
0,0.0,0.0,0.0,-1,0,0,18624744,0.0,0.1073840263254088
0,0.0,0.0,0.0,-1,0,0,120308,0.0,33.247996808192305
0,0.0,0.0,0.0,-1,0,0,893,0.0,3359.4624860022395
62858,20.0,20.0,677.4802944433587,-1,19302,17,153510,0.0,26.056934401667643
0,0.0,0.0,0.0,-1,0,0,497806,0.0,12.052888072863723
0,0.0,0.0,0.0,-1,0,0,115121,0.0,34.7460498084624
0,0.0,0.0,0.0,-1,0,0,2066627,0.0,0.9677605102420516
0,0.0,0.0,0.0,-1,0,0,414867,0.0,9.64164418958365
62594,0.0,0.0,21895.994028365265,-1,53,17,4019,0.0,497.6362279173924
0,0.0,0.0,0.0,-1,0,0,1937987,0.0,1.0319986666577228
50037,0.0,0.0,0.0,-1,443,6,40014168,0.0,0.0999645925413218
0,0.0,0.0,0.0,-1,0,0,10353231,0.0,0.6761174361897268
0,0.0,0.0,0.0,-1,0,0,2788406,0.0,0.7172556650645565
0,0.0,0.0,0.0,-1,0,0,23417451,0.0,0.0854063920108127
0,0.0,0.0,0.0,-1,0,0,8272844,0.0,0.2417548306241481
0,0.0,0.0,0.0,-1,0,0,32814876,0.0,0.0914219514344652
0,0.0,0.0,0.0,-1,0,0,422,0.0,7109.004739336493
0,0.0,0.0,0.0,-1,0,0,2489,0.0,1607.0711128967455
0,0.0,0.0,0.0,-1,0,0,1137913,0.0,8.788018064649934
0,0.0,0.0,0.0,-1,0,0,12411253,0.0,0.8057204216206051
443,0.0,0.0,0.0,-1,50027,6,598487,0.0,5.01264020772381
0,0.0,0.0,0.0,-1,0,0,9904195,0.0,0.2019346347683986
0,0.0,0.0,0.0,-1,0,0,7878966,0.0,0.507680830200308
0,0.0,0.0,0.0,-1,0,0,92280,0.0,21.673168617251843
0,0.0,0.0,0.0,-1,0,0,28997885,0.0,0.0689705473347452
0,0.0,0.0,0.0,-1,0,0,23807,0.0,84.00890494392407
0,0.0,0.0,0.0,-1,0,0,58299345,0.0,0.0343057027484614
0,0.0,0.0,0.0,-1,0,0,211856,0.0,28.32112378219168
0,0.0,0.0,0.0,-1,0,0,274278,0.0,7.29187175055965
0,0.0,0.0,0.0,-1,0,0,675506,0.0,2.960743501908199
0,0.0,0.0,0.0,-1,0,0,39790,0.0,50.263885398341294
0,0.0,0.0,0.0,-1,0,0,13838210,0.0,0.1445273630043192
57375,0.0,0.0,1192.4964454432877,-1,19302,17,43606,0.0,45.86524790166491
57789,0.0,0.0,4723.696130451663,-1,53,17,30908,0.0,64.70816617057072
0,0.0,0.0,0.0,-1,0,0,161173,0.0,31.02256581437337
137,50.0,100.0,49.75429669813902,-1,137,17,3014815,0.0,0.9950859339627804
0,0.0,0.0,0.0,-1,0,0,10343442,0.0,0.1933592318688498
0,0.0,0.0,0.0,-1,0,0,11766857,0.0,0.2549533830486765
62867,0.0,0.0,1250.3606809656633,-1,19302,17,41588,0.0,48.09079542175628
0,0.0,0.0,0.0,-1,0,0,22364897,0.0,0.1341387800712876
0,0.0,0.0,0.0,-1,0,0,1694,0.0,1180.637544273908
0,0.0,0.0,0.0,-1,0,0,524934,0.0,3.81000278130203
0,0.0,0.0,0.0,-1,0,0,17731718,0.0,0.1127922291568137
0,0.0,0.0,0.0,-1,0,0,979496,0.0,5.104666073164157
0,0.0,0.0,0.0,-1,0,0,626,0.0,4792.332268370607
0,0.0,0.0,0.0,-1,0,0,1011434,0.0,1.9773905168305597
0,0.0,0.0,0.0,-1,0,0,39359931,0.0,0.0508130972079193
0,0.0,0.0,0.0,-1,0,0,928673,0.0,81.83720211527631
0,0.0,0.0,0.0,-1,0,0,13915556,0.0,0.2874480904679626
0,0.0,0.0,0.0,-1,0,0,207248,0.0,19.30054813556705
443,0.0,0.0,0.0,-1,49841,6,91005101,0.0,0.0879071602810484
0,0.0,0.0,0.0,-1,0,0,75603,0.0,39.6809650410698
0,0.0,0.0,0.0,-1,0,0,8570220,0.0,0.93346495189155
0,0.0,0.0,0.0,-1,0,0,1149719,0.0,3.479110982770573
63118,0.0,0.0,1256.2207083152148,-1,19302,17,41394,0.0,48.31618108904672
0,0.0,0.0,0.0,-1,0,0,59142891,0.0,0.1014492172863176
0,0.0,0.0,0.0,-1,0,0,170254,0.0,23.49430850376497
0,0.0,0.0,0.0,-1,0,0,35278,0.0,56.6925562673621
0,0.0,0.0,0.0,-1,0,0,23918917,0.0,0.2090395647930046
0,0.0,0.0,0.0,-1,0,0,840811,0.0,7.135967536105023
0,0.0,0.0,0.0,-1,0,0,901098,0.0,5.548786036590915
0,0.0,0.0,0.0,-1,0,0,20751434,0.0,0.0963788815751239
0,0.0,0.0,0.0,-1,0,0,17934533,0.0,0.1115167035573215
0,0.0,0.0,0.0,-1,0,0,2427351,0.0,3.295773870363207
0,0.0,0.0,0.0,-1,0,0,1334557,0.0,2.2479369558587607
0,0.0,0.0,0.0,-1,0,0,10235416,0.0,0.195399972018724
50224,655.0,1238.0,366.4330874474094,-1,443,6,20953348,254.00153105400327,0.9545013999672034
0,0.0,0.0,0.0,-1,0,0,40761,0.0,49.06650965383577
5353,424.0,2142.0,212.168151748884,-1,5353,17,10543524,167.1934294676165,0.8536045443629663
0,0.0,0.0,0.0,-1,0,0,1850,0.0,1081.081081081081
0,0.0,0.0,0.0,-1,0,0,54626,0.0,384.4323216050965
57227,175.0,525.0,231.4625756427964,-1,1900,17,3024247,0.0,1.3226432893874078
0,0.0,0.0,0.0,-1,0,0,205573,0.0,29.186712262797155
0,0.0,0.0,0.0,-1,0,0,20917029,0.0,0.3824634942180364
0,0.0,0.0,0.0,-1,0,0,357682,0.0,8.387338473839892
0,0.0,0.0,0.0,-1,0,0,2305186,0.0,0.8676089478246007
0,0.0,0.0,0.0,-1,0,0,58159271,0.0,0.0343883264974212
0,0.0,0.0,0.0,-1,0,0,80953,0.0,24.705693427050264
62835,0.0,0.0,560.2301252976223,-1,19302,17,92819,0.0,21.54731251144701
0,0.0,0.0,0.0,-1,0,0,7546162,0.0,0.3975530872515061
0,0.0,0.0,0.0,-1,0,0,1291454,0.0,10.840494512386812
0,0.0,0.0,0.0,-1,0,0,25986083,0.0,0.1154464102958495
0,0.0,0.0,0.0,-1,0,0,7095059,0.0,0.7047157747384483
0,0.0,0.0,0.0,-1,0,0,219681,0.0,18.20822010096458
0,0.0,0.0,0.0,-1,0,0,2285916,0.0,1.7498455761279068
0,0.0,0.0,0.0,-1,0,0,514699,0.0,5.828649365940093
0,0.0,0.0,0.0,-1,0,0,8549513,0.0,0.5848286329291505
0,0.0,0.0,0.0,-1,0,0,1801628,0.0,9.435910187896724
0,0.0,0.0,0.0,-1,0,0,14096210,0.0,0.1418821087370293
0,0.0,0.0,0.0,-1,0,0,4804204,0.0,1.45705719407419
0,0.0,0.0,0.0,-1,0,0,20082428,0.0,0.2987686548658359
63109,0.0,0.0,1216.4311780668102,-1,19302,17,42748,0.0,46.78581454103116
0,0.0,0.0,0.0,-1,0,0,847010,0.0,8.264365237718563
0,0.0,0.0,0.0,-1,0,0,52817620,0.0,0.0378661514850536
0,0.0,0.0,0.0,-1,0,0,4088,0.0,489.2367906066536
0,0.0,0.0,0.0,-1,0,0,21470488,0.0,0.2328777995171791
0,0.0,0.0,0.0,-1,0,0,529453,0.0,7.554967107561956
0,0.0,0.0,0.0,-1,0,0,1677522,0.0,1.192234736712842
0,0.0,0.0,0.0,-1,0,0,2621,0.0,1144.6012972148037
0,0.0,0.0,0.0,-1,0,0,737819,0.0,2.710691917665444
0,0.0,0.0,0.0,-1,0,0,477058,0.0,10.48090588565751
0,0.0,0.0,0.0,-1,0,0,383,0.0,5221.9321148825065
443,0.0,0.0,0.0,-1,50033,6,45,0.0,44444.444444444445
60671,0.0,0.0,1972.6858877086493,-1,53,17,138390,0.0,14.45191126526483
0,0.0,0.0,0.0,-1,0,0,281,0.0,7117.437722419929
0,0.0,0.0,0.0,-1,0,0,19216131,0.0,0.1040792238562486
0,0.0,0.0,0.0,-1,0,0,935423,0.0,4.27614031299209
0,0.0,0.0,0.0,-1,0,0,572585,0.0,6.985862361046832
0,0.0,0.0,0.0,-1,0,0,2586051,0.0,0.7733799526768808
0,0.0,0.0,0.0,-1,0,0,3360607,0.0,0.5951305820644901
0,0.0,0.0,0.0,-1,0,0,276,0.0,7246.376811594203
0,0.0,0.0,0.0,-1,0,0,340385,0.0,14.689248938701764
0,0.0,0.0,0.0,-1,0,0,654448,0.0,6.112021123145001
0,0.0,0.0,0.0,-1,0,0,1759112,0.0,2.2738745457935594
0,0.0,0.0,0.0,-1,0,0,487258,0.0,12.313805006793116
0,0.0,0.0,0.0,-1,0,0,402215,0.0,4.972464975199831
0,0.0,0.0,0.0,-1,0,0,58339687,0.0,0.0685639605848416
0,0.0,0.0,0.0,-1,0,0,12171560,0.0,0.2464762117592157
0,0.0,0.0,0.0,-1,0,0,109648,0.0,18.240186779512623
0,0.0,0.0,0.0,-1,0,0,2573669,0.0,1.554201414400997
0,0.0,0.0,0.0,-1,0,0,3284327,0.0,0.9134291439311616
0,0.0,0.0,0.0,-1,0,0,363,0.0,5509.641873278237
0,0.0,0.0,0.0,-1,0,0,39559167,0.0,0.0505571818537028
0,0.0,0.0,0.0,-1,0,0,7689141,0.0,0.2601070782809159
0,0.0,0.0,0.0,-1,0,0,477063,0.0,4.192318414968254
0,0.0,0.0,0.0,-1,0,0,10871,0.0,275.9635728083893
0,0.0,0.0,0.0,-1,0,0,2013256,0.0,0.9934156411305864
0,0.0,0.0,0.0,-1,0,0,8322,0.0,240.3268445085316
0,0.0,0.0,0.0,-1,0,0,76223035,0.0,0.0262387872642436
0,0.0,0.0,0.0,-1,0,0,1059357,0.0,1.8879376829529608
0,0.0,0.0,0.0,-1,0,0,58672364,0.0,0.0340875987202424
0,0.0,0.0,0.0,-1,0,0,362589,0.0,11.031774267834932
0,0.0,0.0,0.0,-1,0,0,817176,0.0,9.789812720882647
60684,0.0,0.0,1309.691718718517,-1,19302,17,39704,0.0,50.372758412250654
5353,61.0,305.0,3.658436493995561,-1,5353,17,100042737,0.0,0.0599743687540255
0,0.0,0.0,0.0,-1,0,0,4292433,0.0,0.4659362184569916
0,0.0,0.0,0.0,-1,0,0,1076302,0.0,1.858214516000156
0,0.0,0.0,0.0,-1,0,0,11852401,0.0,0.2531132721547305
0,0.0,0.0,0.0,-1,0,0,13288266,0.0,0.1505087270227733
0,0.0,0.0,0.0,-1,0,0,4637883,0.0,0.8624624640164488
0,0.0,0.0,0.0,-1,0,0,455638,0.0,4.389449519135805
0,0.0,0.0,0.0,-1,0,0,61198235,0.0,0.0326806810686615
0,0.0,0.0,0.0,-1,0,0,81611,0.0,24.506500349217628
0,0.0,0.0,0.0,-1,0,0,228845,0.0,13.109309794839302
0,0.0,0.0,0.0,-1,0,0,7083803,0.0,0.4235013311352673
0,0.0,0.0,0.0,-1,0,0,10184340,0.0,0.4909498308186882
0,0.0,0.0,0.0,-1,0,0,1897466,0.0,4.216149327576884
0,0.0,0.0,0.0,-1,0,0,38803441,0.0,0.0773127311054707
0,0.0,0.0,0.0,-1,0,0,64353,0.0,31.078582195080266
0,0.0,0.0,0.0,-1,0,0,5214,0.0,383.5826620636747
0,0.0,0.0,0.0,-1,0,0,70157,0.0,28.50749034308765
0,0.0,0.0,0.0,-1,0,0,26689936,0.0,0.0749346120575186
0,0.0,0.0,0.0,-1,0,0,7754474,0.0,0.257915623935292
0,0.0,0.0,0.0,-1,0,0,840886,0.0,29.730546114455468
0,0.0,0.0,0.0,-1,0,0,2410182,0.0,2.489438556922257
0,0.0,0.0,0.0,-1,0,0,58836093,0.0,0.067985479593283
0,0.0,0.0,0.0,-1,0,0,2322881,0.0,0.8609997670995629
0,0.0,0.0,0.0,-1,0,0,236855,0.0,8.443984716387662
0,0.0,0.0,0.0,-1,0,0,199708,0.0,15.021932020750295
0,0.0,0.0,0.0,-1,0,0,77867,0.0,25.684821554702246
0,0.0,0.0,0.0,-1,0,0,85659,0.0,23.34839304684855
0,0.0,0.0,0.0,-1,0,0,2497542,0.0,1.2011810011603408
0,0.0,0.0,0.0,-1,0,0,14854015,0.0,0.2019655965070723
63112,0.0,0.0,1086.048454469507,-1,19302,17,47880,0.0,41.77109440267335
0,0.0,0.0,0.0,-1,0,0,425523,0.0,4.700098467062885
0,0.0,0.0,0.0,-1,0,0,1658312,0.0,1.2060456657130865
0,0.0,0.0,0.0,-1,0,0,75120277,0.0,0.0665599249587431
0,0.0,0.0,0.0,-1,0,0,12842255,0.0,0.1557358890630968
0,0.0,0.0,0.0,-1,0,0,58073646,0.0,0.0344390293662636
0,0.0,0.0,0.0,-1,0,0,3358899,0.0,2.0840162207913964
0,0.0,0.0,0.0,-1,0,0,933139,0.0,24.64798920632403
0,0.0,0.0,0.0,-1,0,0,3630894,0.0,0.5508285287314915
0,0.0,0.0,0.0,-1,0,0,1490199,0.0,1.3421026319303664
0,0.0,0.0,0.0,-1,0,0,3711692,0.0,2.1553512522051936
0,0.0,0.0,0.0,-1,0,0,23015781,0.0,0.4344844956597388
0,0.0,0.0,0.0,-1,0,0,690066,0.0,7.245683746192394
443,0.0,0.0,781.7110013911375,-1,50178,6,0,0.0,562.7871644774533
0,0.0,0.0,0.0,-1,0,0,39366,0.0,101.61052685058172
0,0.0,0.0,0.0,-1,0,0,58741296,0.0,0.0851189936292859
0,0.0,0.0,0.0,-1,0,0,32266928,0.0,0.0929744535953345
0,0.0,0.0,0.0,-1,0,0,3758941,0.0,2.128258996350302
0,0.0,0.0,0.0,-1,0,0,23913144,0.0,1.7981742593111136
0,0.0,0.0,0.0,-1,0,0,58052680,0.0,0.0344514671846329
0,0.0,0.0,0.0,-1,0,0,1936767,0.0,1.0326487388519114
0,0.0,0.0,0.0,-1,0,0,40837830,0.0,0.0734612980170591
0,0.0,0.0,0.0,-1,0,0,2322389,0.0,0.8611821706010493
0,0.0,0.0,0.0,-1,0,0,21956339,0.0,0.0910898670311111
0,0.0,0.0,0.0,-1,0,0,412987,0.0,4.842767447885769
0,0.0,0.0,0.0,-1,0,0,99266,0.0,20.14788547941893
0,0.0,0.0,0.0,-1,0,0,3007790,0.0,0.6649400390319803
0,0.0,0.0,0.0,-1,0,0,311609,0.0,6.418299856550997
0,0.0,0.0,0.0,-1,0,0,51677533,0.0,0.5031199922024142
0,0.0,0.0,0.0,-1,0,0,67200,0.0,29.761904761904763
0,0.0,0.0,0.0,-1,0,0,51356,0.0,38.94384297842511
49991,54.0,54.0,197.1234576914653,-1,443,6,273940,38.18376618407357,14.601737606775206
0,0.0,0.0,0.0,-1,0,0,424426,0.0,4.712246657839057
0,0.0,0.0,0.0,-1,0,0,9244411,0.0,0.2163469365436045
62559,44.0,44.0,213.10602024507196,-1,5355,17,412940,0.0,4.843318641933453
0,0.0,0.0,0.0,-1,0,0,13880715,0.0,0.1440847967846036
0,0.0,0.0,0.0,-1,0,0,4403385,0.0,0.4541960332789433
0,0.0,0.0,0.0,-1,0,0,200535,0.0,9.973321365347696
50217,1366.0,2973.0,529.1885139669239,-1,443,6,33152647,353.49596513739874,1.628829215356469
0,0.0,0.0,0.0,-1,0,0,614,0.0,4885.99348534202
0,0.0,0.0,0.0,-1,0,0,19161,0.0,104.37868587234486
0,0.0,0.0,0.0,-1,0,0,107334,0.0,18.633424637114054
0,0.0,0.0,0.0,-1,0,0,174151,0.0,17.226429937238375
0,0.0,0.0,0.0,-1,0,0,8804593,0.0,1.022193757281001
0,0.0,0.0,0.0,-1,0,0,8889416,0.0,0.6749599748734899
0,0.0,0.0,0.0,-1,0,0,58425654,0.0,0.0855788452107014
0,0.0,0.0,0.0,-1,0,0,3554062,0.0,0.8441045766787411
0,0.0,0.0,0.0,-1,0,0,373627,0.0,8.029398303655785
63121,0.0,0.0,1147.7761836441894,-1,19302,17,45305,0.0,44.14523783246882
0,0.0,0.0,0.0,-1,0,0,33642864,0.0,0.1188959417961562
50039,0.0,0.0,0.0,-1,443,6,15982239,0.0,0.125138912013517
0,0.0,0.0,0.0,-1,0,0,85668,0.0,23.34594014100948
0,0.0,0.0,0.0,-1,0,0,12052294,0.0,0.2489152687446887
0,0.0,0.0,0.0,-1,0,0,4593294,0.0,3.047921600489757
0,0.0,0.0,0.0,-1,0,0,20970,0.0,95.37434430138292
0,0.0,0.0,0.0,-1,0,0,1295,0.0,5405.405405405406
0,0.0,0.0,0.0,-1,0,0,513684,0.0,3.89344421862468
0,0.0,0.0,0.0,-1,0,0,696178,0.0,2.8728285007569903
0,0.0,0.0,0.0,-1,0,0,2376063,0.0,1.2625927847872722
0,0.0,0.0,0.0,-1,0,0,25220875,0.0,0.079299389890319
0,0.0,0.0,0.0,-1,0,0,83880,0.0,47.68717215069147
0,0.0,0.0,0.0,-1,0,0,625808,0.0,3.1958683813565822
0,0.0,0.0,0.0,-1,0,0,1872161,0.0,1.0682841913702934
0,0.0,0.0,0.0,-1,0,0,5706020,0.0,1.051521025162898
50491,0.0,0.0,1449.939334135499,-1,53,17,198629,0.0,10.069023153718742
0,0.0,0.0,0.0,-1,0,0,880756,0.0,2.2707764693059147
0,0.0,0.0,0.0,-1,0,0,5865648,0.0,3.7506512494442217
0,0.0,0.0,0.0,-1,0,0,8251492,0.0,0.7271412248839361
0,0.0,0.0,0.0,-1,0,0,3258267,0.0,0.9207348569039924
0,0.0,0.0,0.0,-1,0,0,30930963,0.0,0.0969901907030828
0,0.0,0.0,0.0,-1,0,0,14742,0.0,135.666802333469
0,0.0,0.0,0.0,-1,0,0,94256774,0.0,0.1060931705555719
64232,90.0,90.0,429.23572195063787,-1,5355,17,419350,0.0,4.7692857994515325
0,0.0,0.0,0.0,-1,0,0,40560444,0.0,0.1232728122995892
0,0.0,0.0,0.0,-1,0,0,2398378,0.0,0.8338969086607698
0,0.0,0.0,0.0,-1,0,0,236307,0.0,16.927132924543073
0,0.0,0.0,0.0,-1,0,0,507916,0.0,11.812976948944312
0,0.0,0.0,0.0,-1,0,0,27986931,0.0,4.752218097797147
0,0.0,0.0,0.0,-1,0,0,50180,0.0,39.856516540454365
0,0.0,0.0,0.0,-1,0,0,218480,0.0,13.731233980227024
0,0.0,0.0,0.0,-1,0,0,2625275,0.0,0.7618249516717297
0,0.0,0.0,0.0,-1,0,0,3645228,0.0,2.7433126268096264
0,0.0,0.0,0.0,-1,0,0,34007303,0.0,0.1470272429424938
0,0.0,0.0,0.0,-1,0,0,242670,0.0,688.1773602010961
0,0.0,0.0,0.0,-1,0,0,30302284,0.0,0.0660016254880325
137,50.0,100.0,140.37885445239613,-1,137,17,2137074,0.0,2.807577089047922
0,0.0,0.0,0.0,-1,0,0,2854577,0.0,2.101887600159323
0,0.0,0.0,0.0,-1,0,0,3211510,0.0,0.6227600100887122
0,0.0,0.0,0.0,-1,0,0,56865,0.0,35.17101908027785
0,0.0,0.0,0.0,-1,0,0,102997,0.0,19.418041302173847
0,0.0,0.0,0.0,-1,0,0,218204,0.0,18.331469633920552
0,0.0,0.0,0.0,-1,0,0,221706,0.0,13.531433520067116
0,0.0,0.0,0.0,-1,0,0,1638263,0.0,2.441610412980089
0,0.0,0.0,0.0,-1,0,0,1974992,0.0,1.0126623297714623
0,0.0,0.0,0.0,-1,0,0,509249,0.0,11.78205553668245
0,0.0,0.0,0.0,-1,0,0,20020919,0.0,0.0998955142868316
0,0.0,0.0,0.0,-1,0,0,264588,0.0,18.89730448848776
0,0.0,0.0,0.0,-1,0,0,50833,0.0,59.01678043790451
0,0.0,0.0,0.0,-1,0,0,61798923,0.0,0.4369008178346409
0,0.0,0.0,0.0,-1,0,0,248464,0.0,20.123639641960203
0,0.0,0.0,0.0,-1,0,0,35736194,0.0,0.055965668867815
0,0.0,0.0,0.0,-1,0,0,6365226,0.0,0.3142072253208292
0,0.0,0.0,0.0,-1,0,0,94685458,0.0,0.1056128386684257
0,0.0,0.0,0.0,-1,0,0,59446571,0.0,1.2111716250210631
0,0.0,0.0,0.0,-1,0,0,17859078,0.0,0.1119878640991433
0,0.0,0.0,0.0,-1,0,0,224619,0.0,17.807932543551523
0,0.0,0.0,0.0,-1,0,0,80095,0.0,24.97034771209189
0,0.0,0.0,0.0,-1,0,0,1239994,0.0,8.06455515107331
0,0.0,0.0,0.0,-1,0,0,99,0.0,20202.020202020205
0,0.0,0.0,0.0,-1,0,0,371742,0.0,8.070113142986264
49753,0.0,0.0,1338.0267193643344,-1,53,17,145737,0.0,13.723350967839329
0,0.0,0.0,0.0,-1,0,0,74825845,0.0,0.0935505639795982
0,0.0,0.0,0.0,-1,0,0,58118294,0.0,0.0344125723993206
50574,0.0,0.0,1297.5670617592016,-1,19302,17,40075,0.0,49.90642545227698
0,0.0,0.0,0.0,-1,0,0,5027356,0.0,0.3978234284582194
0,0.0,0.0,0.0,-1,0,0,205065,0.0,19.506010289420427
0,0.0,0.0,0.0,-1,0,0,115538,0.0,17.31032214509512
0,0.0,0.0,0.0,-1,0,0,39801235,0.0,2.713483639389582
0,0.0,0.0,0.0,-1,0,0,443100,0.0,4.513653802753329
0,0.0,0.0,0.0,-1,0,0,263,0.0,7604.5627376425855
0,0.0,0.0,0.0,-1,0,0,8521303,0.0,0.234705889463149
0,0.0,0.0,0.0,-1,0,0,3276888,0.0,0.6103351716628703
0,0.0,0.0,0.0,-1,0,0,7716578,0.0,0.2591822437355003
0,0.0,0.0,0.0,-1,0,0,181644,0.0,27.52637026271168
0,0.0,0.0,0.0,-1,0,0,213262,0.0,18.75627162832572
0,0.0,0.0,0.0,-1,0,0,632184,0.0,9.490907710413424
0,0.0,0.0,0.0,-1,0,0,11081878,0.0,0.3609496513136131
0,0.0,0.0,0.0,-1,0,0,13883772,0.0,0.1440530714563736
0,0.0,0.0,0.0,-1,0,0,66702272,0.0,0.3298238476794314
0,0.0,0.0,0.0,-1,0,0,81679441,0.0,0.2326166752292048
0,0.0,0.0,0.0,-1,0,0,224096,0.0,8.924746537198343
0,0.0,0.0,0.0,-1,0,0,600,0.0,3333.333333333333
0,0.0,0.0,0.0,-1,0,0,35427075,0.0,0.0846809961025571
0,0.0,0.0,0.0,-1,0,0,222365,0.0,13.491331819306096
0,0.0,0.0,0.0,-1,0,0,7512,0.0,266.2406815761448
0,0.0,0.0,0.0,-1,0,0,3789129,0.0,0.5278257879317384
0,0.0,0.0,0.0,-1,0,0,23569347,0.0,0.0848559784027958
0,0.0,0.0,0.0,-1,0,0,20631231,0.0,0.436231846756987
0,0.0,0.0,0.0,-1,0,0,226938,0.0,8.812979756585499
0,0.0,0.0,0.0,-1,0,0,98781,0.0,30.3702128951924
